"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
2.41666666666667,-0.4815739705,-0.437536184083333,0.0125841581666667,-0.399355046916667,34.8719656389167,145,1.2,-5.12803436108333
2.43333333333333,-0.4837816484,-0.439623386966667,0.0126217819333333,-0.401445511033333,34.8472789078333,146,1.2,-5.15272109216667
2.45,-0.4859893263,-0.44171058985,0.0126594057,-0.40353597515,34.82259217675,147,1.2,-5.17740782325
2.46666666666667,-0.4881970042,-0.443797792733333,0.0126970294666667,-0.405626439266667,34.7979054456667,148,1.2,-5.20209455433333
2.48333333333333,-0.4904046821,-0.445884995616667,0.0127346532333333,-0.407716903383333,34.7732187145833,149,1.2,-5.22678128541667
2.5,-0.49261236,-0.4479721985,0.012772277,-0.4098073675,34.7485319835,150,1.2,-5.2514680165
2.51666666666667,-0.4948200379,-0.450059401383333,0.0128099007666667,-0.411897831616667,34.7238452524167,151,1.2,-5.27615474758333
2.53333333333333,-0.4970277158,-0.452146604266667,0.0128475245333333,-0.413988295733333,34.6991585213333,152,1.2,-5.30084147866667
2.55,-0.4992353937,-0.45423380715,0.0128851483,-0.41607875985,34.67447179025,153,1.2,-5.32552820975
2.56666666666667,-0.5014430716,-0.456321010033333,0.0129227720666667,-0.418169223966667,34.6497850591667,154,1.2,-5.35021494083333
2.58333333333333,-0.5036507495,-0.458408212916667,0.0129603958333333,-0.420259688083333,34.6250983280833,155,1.2,-5.37490167191667
2.6,-0.5058584274,-0.4604954158,0.0129980196,-0.4223501522,34.600411597,156,1.2,-5.399588403
2.61666666666667,-0.5080661053,-0.462582618683333,0.0130356433666667,-0.424440616316667,34.5757248659167,157,1.2,-5.42427513408333
2.63333333333333,-0.5102737832,-0.464669821566667,0.0130732671333333,-0.426531080433333,34.5510381348333,158,1.2,-5.44896186516667
2.65,-0.5124814611,-0.46675702445,0.0131108909,-0.42862154455,34.52635140375,159,1.2,-5.47364859625
2.66666666666667,-0.514689139,-0.468844227333333,0.0131485146666667,-0.430712008666667,34.5016646726667,160,1.2,-5.49833532733333
2.68333333333333,-0.5168968169,-0.470931430216667,0.0131861384333333,-0.432802472783333,34.4769779415833,161,1.2,-5.52302205841667
2.7,-0.5191044948,-0.4730186331,0.0132237622,-0.4348929369,34.4522912105,162,1.2,-5.5477087895
2.71666666666667,-0.5213121727,-0.475105835983333,0.0132613859666667,-0.436983401016667,34.4276044794167,163,1.2,-5.57239552058333
2.73333333333333,-0.5235198506,-0.477193038866667,0.0132990097333333,-0.439073865133333,34.4029177483333,164,1.2,-5.59708225166667
2.75,-0.5257275285,-0.47928024175,0.0133366335,-0.44116432925,34.37823101725,165,1.2,-5.62176898275
2.76666666666667,-0.5279352064,-0.481367444633333,0.0133742572666667,-0.443254793366667,34.3535442861667,166,1.2,-5.64645571383333
2.78333333333333,-0.5301428843,-0.483454647516667,0.0134118810333333,-0.445345257483333,34.3288575550833,167,1.2,-5.67114244491667
2.8,-0.5323505622,-0.4855418504,0.0134495048,-0.4474357216,34.304170824,168,1.2,-5.695829176
2.81666666666667,-0.5345582401,-0.487629053283333,0.0134871285666667,-0.449526185716667,34.2794840929167,169,1.2,-5.72051590708333
2.83333333333333,-0.536765918,-0.489716256166667,0.0135247523333333,-0.451616649833333,34.2547973618333,170,1.2,-5.74520263816667
2.85,-0.5389735959,-0.49180345905,0.0135623761,-0.45370711395,34.23011063075,171,1.2,-5.76988936925
2.86666666666667,-0.5411812738,-0.493890661933333,0.0135999998666667,-0.455797578066667,34.2054238996667,172,1.2,-5.79457610033333
2.88333333333333,-0.5433889517,-0.495977864816667,0.0136376236333333,-0.457888042183333,34.1807371685833,173,1.2,-5.81926283141667
2.9,-0.5455966296,-0.4980650677,0.0136752474,-0.4599785063,34.1560504375,174,1.2,-5.8439495625
2.91666666666667,-0.5478043075,-0.500152270583333,0.0137128711666667,-0.462068970416667,34.1313637064167,175,1.2,-5.86863629358333
2.93333333333333,-0.5500119854,-0.502239473466667,0.0137504949333333,-0.464159434533333,34.1066769753333,176,1.2,-5.89332302466667
2.95,-0.5522196633,-0.50432667635,0.0137881187,-0.46624989865,34.08199024425,177,1.2,-5.91800975575
2.96666666666667,-0.5544273412,-0.506413879233333,0.0138257424666667,-0.468340362766667,34.0573035131667,178,1.2,-5.94269648683333
2.98333333333333,-0.5566350191,-0.508501082116667,0.0138633662333333,-0.470430826883333,34.0326167820833,179,1.2,-5.96738321791667
3,-0.558842697,-0.510588285,0.01390099,-0.472521291,34.007930051,180,1.2,-5.992069949
3.01666666666667,-0.560162359916667,-0.511870939216667,0.0139148513833333,-0.473882564516667,33.9926666056833,181,1.2,-6.00733339431667
3.03333333333333,-0.561482022833333,-0.513153593433333,0.0139287127666667,-0.475243838033333,33.9774031603667,182,1.2,-6.02259683963333
3.05,-0.56280168575,-0.51443624765,0.01394257415,-0.47660511155,33.96213971505,183,1.2,-6.03786028495
3.06666666666667,-0.564121348666667,-0.515718901866667,0.0139564355333333,-0.477966385066667,33.9468762697333,184,1.2,-6.05312373026667
3.08333333333333,-0.565441011583333,-0.517001556083333,0.0139702969166667,-0.479327658583333,33.9316128244167,185,1.2,-6.06838717558333
3.1,-0.5667606745,-0.5182842103,0.0139841583,-0.4806889321,33.9163493791,186,1.2,-6.0836506209
3.11666666666667,-0.568080337416667,-0.519566864516667,0.0139980196833333,-0.482050205616667,33.9010859337833,187,1.2,-6.09891406621667
3.13333333333333,-0.569400000333333,-0.520849518733333,0.0140118810666667,-0.483411479133333,33.8858224884667,188,1.2,-6.11417751153333
3.15,-0.57071966325,-0.52213217295,0.01402574245,-0.48477275265,33.87055904315,189,1.2,-6.12944095685
3.16666666666667,-0.572039326166667,-0.523414827166667,0.0140396038333333,-0.486134026166667,33.8552955978333,190,1.2,-6.14470440216667
3.18333333333333,-0.573358989083333,-0.524697481383333,0.0140534652166667,-0.487495299683333,33.8400321525167,191,1.2,-6.15996784748333
3.2,-0.574678652,-0.5259801356,0.0140673266,-0.4888565732,33.8247687072,192,1.2,-6.1752312928
3.21666666666667,-0.575998314916667,-0.527262789816667,0.0140811879833333,-0.490217846716667,33.8095052618833,193,1.2,-6.19049473811667
3.23333333333333,-0.577317977833333,-0.528545444033333,0.0140950493666667,-0.491579120233333,33.7942418165667,194,1.2,-6.20575818343333
3.25,-0.57863764075,-0.52982809825,0.01410891075,-0.49294039375,33.77897837125,195,1.2,-6.22102162875
